UKBID,everCpDK_count,everCpDC_count,detectedK_UKBID,detectedC_UKBID,detectedCK_UKBID
Q9GZR7,0.0,3.0,False,True,False
Q9GZV5,0.0,1.0,False,True,False
Q9H019,0.0,1.0,False,True,False
Q9H061,0.0,1.0,False,True,False
Q9H063,0.0,1.0,False,True,False
Q9H078,0.0,3.0,False,True,False
Q9H0D2,0.0,1.0,False,True,False
Q9H0E3,0.0,1.0,False,True,False
Q9H0E9,0.0,1.0,False,True,False
Q9H0F6,0.0,1.0,False,True,False
Q9H0G5,0.0,2.0,False,True,False
Q9H0H3,0.0,1.0,False,True,False
Q9H0K6,0.0,1.0,False,True,False
Q9H0L4,0.0,3.0,False,True,False
Q9H0P0,0.0,1.0,False,True,False
Q9H0R6,0.0,1.0,False,True,False
Q9H0U6,0.0,1.0,False,True,False
Q9H0W8,0.0,2.0,False,True,False
Q9H1B7,0.0,3.0,False,True,False
Q9H211,0.0,1.0,False,True,False
Q9H269,0.0,1.0,False,True,False
Q9H2C2,0.0,1.0,False,True,False
Q9H2F5,0.0,1.0,False,True,False
Q9H2L5,0.0,1.0,False,True,False
Q9H2U1,0.0,1.0,False,True,False
Q9H2Y7,0.0,3.0,False,True,False
Q9H307,0.0,2.0,False,True,False
Q9H334,0.0,1.0,False,True,False
Q9H361,0.0,1.0,False,True,False
Q9H3K2,0.0,1.0,False,True,False
Q9H3N1,0.0,1.0,False,True,False
Q9H3R5,0.0,1.0,False,True,False
Q9H3S7,0.0,1.0,False,True,False
Q9H410,0.0,3.0,False,True,False
Q9H479,0.0,1.0,False,True,False
Q9H4A3,0.0,1.0,False,True,False
Q9H4A5,0.0,1.0,False,True,False
Q9H4E7,0.0,1.0,False,True,False
Q9H4G4,0.0,1.0,False,True,False
Q9H4I2,0.0,2.0,False,True,False
Q9H4I3,0.0,4.0,False,True,False
Q9H4K7,0.0,1.0,False,True,False
Q9H4L4,0.0,2.0,False,True,False
Q9H4L5,0.0,1.0,False,True,False
Q9H4L7,0.0,4.0,False,True,False
Q9H4X1,0.0,1.0,False,True,False
Q9H4Z3,0.0,1.0,False,True,False
Q9H501,0.0,1.0,False,True,False
Q9H582,0.0,1.0,False,True,False
Q9H5N1,0.0,2.0,False,True,False
Q9H5X1,0.0,1.0,False,True,False
Q9H665,0.0,1.0,False,True,False
Q9H668,0.0,1.0,False,True,False
Q9H6F5,0.0,2.0,False,True,False
Q9H6H4,0.0,1.0,False,True,False
Q9H6K1,0.0,1.0,False,True,False
Q9H6K4,0.0,1.0,False,True,False
Q9H6P5,0.0,1.0,False,True,False
Q9H6Q4,0.0,1.0,False,True,False
Q9H6R7,0.0,2.0,False,True,False
Q9H6S0,0.0,1.0,False,True,False
Q9H6Y2,0.0,2.0,False,True,False
Q9H6Z4,0.0,1.0,False,True,False
Q9H788,0.0,1.0,False,True,False
Q9H7B4,0.0,2.0,False,True,False
Q9H7D7,0.0,1.0,False,True,False
Q9H7E9,0.0,1.0,False,True,False
Q9H7N4,0.0,3.0,False,True,False
Q9H7Z6,0.0,1.0,False,True,False
Q9H7Z7,0.0,1.0,False,True,False
Q9H840,0.0,1.0,False,True,False
Q9H8G2,0.0,1.0,False,True,False
Q9H8H0,0.0,1.0,False,True,False
Q9H8H2,0.0,3.0,False,True,False
Q9H8M7,0.0,1.0,False,True,False
Q9H8U3,0.0,1.0,False,True,False
Q9H8V3,0.0,1.0,False,True,False
Q9H8W4,0.0,1.0,False,True,False
Q9H8Y8,0.0,1.0,False,True,False
Q9H900,0.0,1.0,False,True,False
Q9H967,0.0,2.0,False,True,False
Q9H9A5,0.0,2.0,False,True,False
Q9H9A7,0.0,1.0,False,True,False
Q9H9P8,0.0,3.0,False,True,False
Q9H9Q2,0.0,2.0,False,True,False
Q9H9Q4,0.0,1.0,False,True,False
Q9HA47,0.0,1.0,False,True,False
Q9HA65,0.0,1.0,False,True,False
Q9HA92,0.0,2.0,False,True,False
Q9HAH1,0.0,1.0,False,True,False
Q9HAR2,0.0,1.0,False,True,False
Q9HAS0,0.0,1.0,False,True,False
Q9HAU0,0.0,1.0,False,True,False
Q9HAU4,0.0,2.0,False,True,False
Q9HAV0,0.0,1.0,False,True,False
Q9HAW4,0.0,1.0,False,True,False
Q9HB09,0.0,1.0,False,True,False
Q9HB19,0.0,3.0,False,True,False
Q9HB58,0.0,2.0,False,True,False
Q9HB65,0.0,2.0,False,True,False
Q9HBH1,0.0,1.0,False,True,False
Q9HBH5,0.0,1.0,False,True,False
Q9HBL8,0.0,1.0,False,True,False
Q9HBM6,0.0,1.0,False,True,False
Q9HC36,0.0,1.0,False,True,False
Q9HCD6,0.0,1.0,False,True,False
Q9HCE1,0.0,1.0,False,True,False
Q9HCE7,0.0,1.0,False,True,False
Q9HCJ0,0.0,1.0,False,True,False
Q9HCJ3,0.0,1.0,False,True,False
Q9HCK8,0.0,1.0,False,True,False
Q9HCU5,0.0,1.0,False,True,False
Q9HD20,0.0,1.0,False,True,False
Q9HD33,0.0,1.0,False,True,False
Q9HD64,0.0,2.0,False,True,False
Q9HDC5,0.0,1.0,False,True,False
Q9NP64,0.0,1.0,False,True,False
Q9NP73,0.0,1.0,False,True,False
Q9NPB8,0.0,1.0,False,True,False
Q9NPD3,0.0,2.0,False,True,False
Q9NPE3,0.0,1.0,False,True,False
Q9NPH2,0.0,1.0,False,True,False
Q9NPI1,0.0,2.0,False,True,False
Q9NPI6,0.0,1.0,False,True,False
Q9NPI9,0.0,1.0,False,True,False
Q9NPJ6,0.0,1.0,False,True,False
Q9NQ55,0.0,1.0,False,True,False
Q9NQ89,0.0,1.0,False,True,False
Q9NQG7,0.0,1.0,False,True,False
Q9NQS1,0.0,1.0,False,True,False
Q9NQS7,0.0,2.0,False,True,False
Q9NQT4,0.0,3.0,False,True,False
Q9NQT5,0.0,2.0,False,True,False
Q9NQV6,0.0,1.0,False,True,False
Q9NQW6,0.0,13.0,False,True,False
Q9NQW7,0.0,2.0,False,True,False
Q9NQX3,0.0,1.0,False,True,False
Q9NQZ2,0.0,1.0,False,True,False
Q9NR09,0.0,3.0,False,True,False
Q9NR30,0.0,4.0,False,True,False
Q9NR33,0.0,1.0,False,True,False
Q9NR50,0.0,4.0,False,True,False
Q9NRA8,0.0,3.0,False,True,False
Q9NRG7,0.0,1.0,False,True,False
Q9NRG9,0.0,1.0,False,True,False
Q9NRH2,0.0,1.0,False,True,False
Q9NRL2,0.0,2.0,False,True,False
Q9NRP4,0.0,1.0,False,True,False
Q9NRR5,0.0,1.0,False,True,False
Q9NRW3,0.0,1.0,False,True,False
Q9NRW4,0.0,1.0,False,True,False
Q9NRX1,0.0,2.0,False,True,False
Q9NRX2,0.0,1.0,False,True,False
Q9NRY4,0.0,2.0,False,True,False
Q9NS18,0.0,1.0,False,True,False
Q9NS73,0.0,1.0,False,True,False
Q9NS86,0.0,3.0,False,True,False
Q9NS87,0.0,2.0,False,True,False
Q9NS91,0.0,3.0,False,True,False
Q9NSP4,0.0,3.0,False,True,False
Q9NSV4,0.0,1.0,False,True,False
Q9NSY1,0.0,1.0,False,True,False
Q9NTI5,0.0,3.0,False,True,False
Q9NTM9,0.0,1.0,False,True,False
Q9NU22,0.0,2.0,False,True,False
Q9NUA8,0.0,1.0,False,True,False
Q9NUI1,0.0,2.0,False,True,False
Q9NUL3,0.0,1.0,False,True,False
Q9NUQ3,0.0,4.0,False,True,False
Q9NUQ6,0.0,1.0,False,True,False
Q9NUW8,0.0,1.0,False,True,False
Q9NV31,0.0,1.0,False,True,False
Q9NV88,0.0,1.0,False,True,False
Q9NVE5,0.0,1.0,False,True,False
Q9NVK5,0.0,1.0,False,True,False
Q9NVM9,0.0,1.0,False,True,False
Q9NVN8,0.0,2.0,False,True,False
Q9NVP2,0.0,2.0,False,True,False
Q9NVR5,0.0,1.0,False,True,False
Q9NVR7,0.0,1.0,False,True,False
Q9NVS2,0.0,1.0,False,True,False
Q9NVT9,0.0,2.0,False,True,False
Q9NVU0,0.0,2.0,False,True,False
Q9NVV4,0.0,1.0,False,True,False
Q9NW13,0.0,3.0,False,True,False
Q9NW75,0.0,1.0,False,True,False
Q9NW81,0.0,1.0,False,True,False
Q9NWA0,0.0,1.0,False,True,False
Q9NWK9,0.0,1.0,False,True,False
Q9NWS6,0.0,1.0,False,True,False
Q9NWT1,0.0,2.0,False,True,False
Q9NWY4,0.0,2.0,False,True,False
Q9NWZ3,0.0,1.0,False,True,False
Q9NX05,0.0,1.0,False,True,False
Q9NX18,0.0,1.0,False,True,False
Q9NX24,0.0,1.0,False,True,False
Q9NX38,0.0,1.0,False,True,False
Q9NX46,0.0,1.0,False,True,False
Q9NX47,0.0,1.0,False,True,False
Q9NX58,0.0,1.0,False,True,False
Q9NXA8,0.0,1.0,False,True,False
Q9NXE4,0.0,4.0,False,True,False
Q9NXE8,0.0,1.0,False,True,False
Q9NXG2,0.0,2.0,False,True,False
Q9NXH9,0.0,3.0,False,True,False
Q9NXJ5,0.0,1.0,False,True,False
Q9NXK8,0.0,1.0,False,True,False
Q9NXR7,0.0,1.0,False,True,False
Q9NXV2,0.0,2.0,False,True,False
Q9NXV6,0.0,2.0,False,True,False
Q9NXW9,0.0,2.0,False,True,False
Q9NXX6,0.0,1.0,False,True,False
Q9NY12,0.0,2.0,False,True,False
Q9NY33,0.0,2.0,False,True,False
Q9NY65,0.0,1.0,False,True,False
Q9NY93,0.0,1.0,False,True,False
Q9NYG5,0.0,1.0,False,True,False
Q9NYH9,0.0,1.0,False,True,False
Q9NYK6,0.0,1.0,False,True,False
Q9NYL2,0.0,3.0,False,True,False
Q9NYP7,0.0,1.0,False,True,False
Q9NYQ6,0.0,1.0,False,True,False
Q9NZ32,0.0,2.0,False,True,False
Q9NZ52,0.0,1.0,False,True,False
Q9NZ63,0.0,1.0,False,True,False
Q9NZA1,0.0,1.0,False,True,False
Q9NZB8,0.0,1.0,False,True,False
Q9NZD2,0.0,1.0,False,True,False
Q9NZE8,0.0,2.0,False,True,False
Q9NZI8,0.0,2.0,False,True,False
Q9NZJ6,0.0,2.0,False,True,False
Q9NZJ9,0.0,2.0,False,True,False
Q9NZN8,0.0,2.0,False,True,False
Q9NZQ3,0.0,1.0,False,True,False
Q9P031,0.0,2.0,False,True,False
Q9P032,0.0,1.0,False,True,False
Q9P0K7,0.0,4.0,False,True,False
Q9P0R6,0.0,1.0,False,True,False
Q9P0V3,0.0,1.0,False,True,False
Q9P0W2,0.0,1.0,False,True,False
Q9P107,0.0,2.0,False,True,False
Q9P1U0,0.0,1.0,False,True,False
Q9P1Z2,0.0,1.0,False,True,False
Q9P215,0.0,2.0,False,True,False
Q9P219,0.0,1.0,False,True,False
Q9P246,0.0,1.0,False,True,False
Q9P253,0.0,1.0,False,True,False
Q9P275,0.0,3.0,False,True,False
Q9P2A4,0.0,1.0,False,True,False
Q9P2D6,0.0,1.0,False,True,False
Q9P2I0,0.0,1.0,False,True,False
Q9P2N5,0.0,2.0,False,True,False
Q9P2N6,0.0,3.0,False,True,False
Q9P2R3,0.0,2.0,False,True,False
Q9P2T1,0.0,3.0,False,True,False
Q9UBB5,0.0,1.0,False,True,False
Q9UBC1,0.0,1.0,False,True,False
Q9UBC5,0.0,1.0,False,True,False
Q9UBD5,0.0,1.0,False,True,False
Q9UBF2,0.0,2.0,False,True,False
Q9UBF6,0.0,1.0,False,True,False
Q9UBI1,0.0,1.0,False,True,False
Q9UBL0,0.0,1.0,False,True,False
Q9UBL3,0.0,2.0,False,True,False
Q9UBM7,0.0,1.0,False,True,False
Q9UBN7,0.0,1.0,False,True,False
Q9UBU9,0.0,3.0,False,True,False
Q9UBW7,0.0,1.0,False,True,False
Q9UBX3,0.0,2.0,False,True,False
Q9UBZ4,0.0,1.0,False,True,False
Q9UDY4,0.0,1.0,False,True,False
Q9UDY8,0.0,1.0,False,True,False
Q9UER7,0.0,5.0,False,True,False
Q9UEY8,0.0,1.0,False,True,False
Q9UFC0,0.0,2.0,False,True,False
Q9UFW8,0.0,1.0,False,True,False
Q9UG56,0.0,1.0,False,True,False
Q9UGK8,0.0,1.0,False,True,False
Q9UGP8,0.0,1.0,False,True,False
Q9UGU0,0.0,3.0,False,True,False
Q9UGV2,0.0,2.0,False,True,False
Q9UH03,0.0,1.0,False,True,False
Q9UH62,0.0,1.0,False,True,False
Q9UH92,0.0,1.0,False,True,False
Q9UHA4,0.0,1.0,False,True,False
Q9UHB4,0.0,1.0,False,True,False
Q9UHB7,0.0,1.0,False,True,False
Q9UHR5,0.0,2.0,False,True,False
Q9UHR6,0.0,1.0,False,True,False
Q9UHY1,0.0,1.0,False,True,False
Q9UI10,0.0,4.0,False,True,False
Q9UI12,0.0,1.0,False,True,False
Q9UI14,0.0,1.0,False,True,False
Q9UI43,0.0,2.0,False,True,False
Q9UIA9,0.0,1.0,False,True,False
Q9UID3,0.0,1.0,False,True,False
Q9UIG0,0.0,4.0,False,True,False
Q9UIS9,0.0,3.0,False,True,False
Q9UIW2,0.0,1.0,False,True,False
Q9UJA5,0.0,2.0,False,True,False
Q9UJK0,0.0,3.0,False,True,False
Q9UJM3,0.0,6.0,False,True,False
Q9UJU2,0.0,1.0,False,True,False
Q9UJX2,0.0,1.0,False,True,False
Q9UJX4,0.0,2.0,False,True,False
Q9UJY4,0.0,3.0,False,True,False
Q9UJZ1,0.0,1.0,False,True,False
Q9UK39,0.0,1.0,False,True,False
Q9UK53,0.0,2.0,False,True,False
Q9UK59,0.0,1.0,False,True,False
Q9UK61,0.0,3.0,False,True,False
Q9UKA4,0.0,1.0,False,True,False
Q9UKD2,0.0,1.0,False,True,False
Q9UKF7,0.0,1.0,False,True,False
Q9UKJ3,0.0,1.0,False,True,False
Q9UKS7,0.0,1.0,False,True,False
Q9UKT9,0.0,1.0,False,True,False
Q9UKV8,0.0,1.0,False,True,False
Q9UKW4,0.0,2.0,False,True,False
Q9UL15,0.0,5.0,False,True,False
Q9UL40,0.0,2.0,False,True,False
Q9ULC5,0.0,1.0,False,True,False
Q9ULE3,0.0,1.0,False,True,False
Q9ULE6,0.0,2.0,False,True,False
Q9ULH7,0.0,1.0,False,True,False
Q9ULI3,0.0,1.0,False,True,False
Q9ULJ3,0.0,1.0,False,True,False
Q9ULJ6,0.0,1.0,False,True,False
Q9ULK4,0.0,2.0,False,True,False
Q9ULL5,0.0,1.0,False,True,False
Q9ULT8,0.0,3.0,False,True,False
Q9ULU8,0.0,1.0,False,True,False
Q9ULW0,0.0,7.0,False,True,False
Q9ULX3,0.0,1.0,False,True,False
Q9ULX6,0.0,2.0,False,True,False
Q9ULZ2,0.0,1.0,False,True,False
Q9UMR2,0.0,1.0,False,True,False
Q9UMY1,0.0,1.0,False,True,False
Q9UN19,0.0,1.0,False,True,False
Q9UNE7,0.0,1.0,False,True,False
Q9UNS1,0.0,2.0,False,True,False
Q9UNY4,0.0,1.0,False,True,False
Q9UP83,0.0,1.0,False,True,False
Q9UPM8,0.0,1.0,False,True,False
Q9UPN7,0.0,5.0,False,True,False
Q9UPQ9,0.0,1.0,False,True,False
Q9UPT8,0.0,1.0,False,True,False
Q9UPT9,0.0,4.0,False,True,False
Q9UPU5,0.0,1.0,False,True,False
Q9UPW5,0.0,1.0,False,True,False
Q9UQ35,0.0,8.0,False,True,False
Q9UQ90,0.0,1.0,False,True,False
Q9UQR0,0.0,4.0,False,True,False
Q9Y228,0.0,1.0,False,True,False
Q9Y250,0.0,1.0,False,True,False
Q9Y2C4,0.0,1.0,False,True,False
Q9Y2D0,0.0,1.0,False,True,False
Q9Y2D5,0.0,2.0,False,True,False
Q9Y2H0,0.0,2.0,False,True,False
Q9Y2H1,0.0,1.0,False,True,False
Q9Y2I7,0.0,2.0,False,True,False
Q9Y2J0,0.0,1.0,False,True,False
Q9Y2K1,0.0,1.0,False,True,False
Q9Y2K7,0.0,3.0,False,True,False
Q9Y2L5,0.0,1.0,False,True,False
Q9Y2P8,0.0,1.0,False,True,False
Q9Y2R4,0.0,3.0,False,True,False
Q9Y2R5,0.0,2.0,False,True,False
Q9Y2U8,0.0,1.0,False,True,False
Q9Y2W6,0.0,2.0,False,True,False
Q9Y2X0,0.0,3.0,False,True,False
Q9Y2X8,0.0,1.0,False,True,False
Q9Y2Y0,0.0,1.0,False,True,False
Q9Y2Z2,0.0,1.0,False,True,False
Q9Y324,0.0,4.0,False,True,False
Q9Y365,0.0,2.0,False,True,False
Q9Y385,0.0,1.0,False,True,False
Q9Y394,0.0,1.0,False,True,False
Q9Y3A2,0.0,1.0,False,True,False
Q9Y3C1,0.0,1.0,False,True,False
Q9Y3C7,0.0,1.0,False,True,False
Q9Y3D3,0.0,1.0,False,True,False
Q9Y3D6,0.0,1.0,False,True,False
Q9Y3D8,0.0,2.0,False,True,False
Q9Y3E1,0.0,1.0,False,True,False
Q9Y3E2,0.0,3.0,False,True,False
Q9Y3I1,0.0,1.0,False,True,False
Q9Y3L3,0.0,1.0,False,True,False
Q9Y3L5,0.0,1.0,False,True,False
Q9Y3P9,0.0,1.0,False,True,False
Q9Y448,0.0,1.0,False,True,False
Q9Y478,0.0,1.0,False,True,False
Q9Y483,0.0,1.0,False,True,False
Q9Y485,0.0,1.0,False,True,False
Q9Y4B4,0.0,3.0,False,True,False
Q9Y4B6,0.0,2.0,False,True,False
Q9Y4C1,0.0,1.0,False,True,False
Q9Y4C8,0.0,1.0,False,True,False
Q9Y4E6,0.0,1.0,False,True,False
Q9Y4G6,0.0,2.0,False,True,False
Q9Y4H4,0.0,2.0,False,True,False
Q9Y4I1,0.0,1.0,False,True,False
Q9Y4P1,0.0,2.0,False,True,False
Q9Y4P3,0.0,1.0,False,True,False
Q9Y4P8,0.0,3.0,False,True,False
Q9Y4R8,0.0,3.0,False,True,False
Q9Y4W2,0.0,2.0,False,True,False
Q9Y4W6,0.0,3.0,False,True,False
Q9Y508,0.0,2.0,False,True,False
Q9Y520,0.0,5.0,False,True,False
Q9Y572,0.0,1.0,False,True,False
Q9Y5A9,0.0,1.0,False,True,False
Q9Y5B0,0.0,1.0,False,True,False
Q9Y5B9,0.0,2.0,False,True,False
Q9Y5J1,0.0,3.0,False,True,False
Q9Y5M8,0.0,3.0,False,True,False
Q9Y5N6,0.0,2.0,False,True,False
Q9Y5P4,0.0,1.0,False,True,False
Q9Y5P6,0.0,3.0,False,True,False
Q9Y5Q8,0.0,2.0,False,True,False
Q9Y5Q9,0.0,1.0,False,True,False
Q9Y5S2,0.0,1.0,False,True,False
Q9Y5S9,0.0,1.0,False,True,False
Q9Y5T5,0.0,4.0,False,True,False
Q9Y5U2,0.0,1.0,False,True,False
Q9Y613,0.0,3.0,False,True,False
Q9Y620,0.0,1.0,False,True,False
Q9Y679,0.0,1.0,False,True,False
Q9Y692,0.0,2.0,False,True,False
Q9Y697,0.0,1.0,False,True,False
Q9Y6H3,0.0,1.0,False,True,False
Q9Y6I4,0.0,1.0,False,True,False
Q9Y6I9,0.0,1.0,False,True,False
Q9Y6J0,0.0,2.0,False,True,False
Q9Y6J9,0.0,1.0,False,True,False
Q9Y6M9,0.0,1.0,False,True,False
Q9Y6N1,0.0,1.0,False,True,False
Q9Y6N5,0.0,2.0,False,True,False
Q9Y6V7,0.0,1.0,False,True,False
Q9Y6W3,0.0,2.0,False,True,False
Q9Y6W5,0.0,1.0,False,True,False
Q9Y6W6,0.0,1.0,False,True,False
Q9Y6Y0,0.0,1.0,False,True,False
Q9Y6Y8,0.0,1.0,False,True,False
